sentence,year,label,pred_label
"Despite some recent turbulence, owing in part to geopolitical events, stock prices have logged robust gains over the past 3-1/2 years, and broad equity indices have now retraced most of the ground lost between 2000 and 2002.",2021,2,2
"Besides influencing the near-term course of important economic variables, such as gross domestic product growth, inflation, and profits, productivity largely determines our society's long-term economic welfare.",2000,2,2
"On the other hand, the fact that productivity growth has remained solid in recent years increases confidence that a larger fraction of those productivity gains reflects longer-term developments and a smaller fraction reflects cyclical factors.",2017,0,0
This monetary expansion could generate domestic inflation unless it is sterilized with other open market sales of securities--and the mere scale of present and expected future debt stocks may make continued sterilization impossible.,2006,1,2
will soon fall well below its underlying trend as the price of energy falls back to its initial level.,2020,2,0
"This effort culminated in 1943 with the publication of Banking and Monetary Statistics, which included annual figures on demand and time deposits from 1892 and on currency from 1860.",2003,2,2
"Nonetheless, employment is still 9.5 million below its pre-pandemic level for the economy as a whole.",1999,0,0
The second requirement contributes to the first and also to smoothing fluctuations in output around full employment.,2017,0,2
"Shortly after 9 a.m. each morning, the Desk staff and staff members at the Board of Governors confer over the phone to discuss their respective estimates of the day's demand for balances as well as to consider factors that may affect supply.",2006,2,2
"There is, in fact, an unusual discrepancy between the unemployment and capacity utilization rates, compared to previous expansions",2005,2,2
Such departures of expectations from perfect rationality can be an important source of observed inflation dynamics.,2004,2,2
Proponents of this strategy sometimes describe this approach as reducing inflation cycle-to-cycle or describe the economy as being one recession from price stability.,2000,1,2
"Following the deepest plunge since the Great Depression, employment and activity rebounded faster and more sharply than anticipated.",2000,1,0
