sentence,year,label,pred_label
The Committee would be prepared to adjust the stance of monetary policy as appropriate if risks emerge that could impede the attainment of the Committee's goals.,1998,2,2
PCE price inflation was forecast to still be well above 2 percent at the end of this year.,1998,0,2
"Discussion of Communications Regarding Economic Projections As a follow-up to the FOMC's discussion in October about providing more information on the Committee's collective judgment regarding the economic outlook and appropriate monetary policy, the staff presented several options for enhancing the Summary of Economic Projections (SEP).",2016,2,1
"On balance, most participants still expected inflation to moderate later this year and in 2009.",2005,2,2
The weakness in commodity prices and the appreciation of the dollar also continued to weigh on activity in the energy and agricultural sectors.,2001,0,2
sustained outsized gains in productivity could further damp hiring.,2003,0,2
"Auctions of GSE debt following the conservatorship announcement reportedly attracted heavy demand, but market participants indicated that liquidity in the secondary market for GSE debt remained somewhat lower than normal.",2018,2,1
Market-based measures of inflation compensation have declined somewhat,2020,0,0
They noted that the economy had entered the new year with considerable momentum and very few indications that growth was moderating from what appeared to be an unsustainable rate.,1996,1,2
"It was possible, though, that investors' uncertainty regarding inflation prospects, not just inflation expectations themselves, had risen.",2021,1,1
"Subsequently, investors revised down the expected policy path after the June employment report and the Chairman's semiannual monetary policy testimony.",2002,0,2
"Participants' Views on Current Conditions and the Economic Outlook In their discussion of the economic situation and the outlook, meeting participants saw the information received over the intermeeting period as suggesting that labor market conditions had improved further in late 2015 even as economic growth slowed.",2012,2,0
Some price increases had been noted,2017,1,1
"Indeed, most anticipated that inflation will slow for a time to rates somewhat lower than those they judge consistent with the dual goals of price stability and maximum employment, initially reflecting the recent declines in the prices of energy and other commodities and later responding to several years of substantial economic slack.",2022,0,0
"These indicators suggested that the financial system was fairly resilient, as did the absence of a significant increase in funding stresses or margin calls earlier this year when prices of risky assets fell and volatility rose sharply.",2020,2,0
Risks to the inflation projection also were seen as balanced.,2018,2,2
