sentence,year,label,pred_label
"""The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.",2011,2,2
Participants commented that demand for labor continued to outstrip available supply across many parts of the economy and that their business contacts continued to report difficulties in hiring and retaining workers.,1998,2,2
"Crude oil prices continued to rise, reaching record levels in nominal terms over the intermeeting period.",2016,1,1
"Members agreed that the Federal Reserve was committed to using its full range of tools to support the U. S. economy in this challenging time, thereby promoting its maximum-employment and price-stability goals.",2003,2,2
"Consistent with the view that recent lower inflation readings could be temporary, a number of participants mentioned the trimmed mean measure of PCE price inflation, produced by the Federal Reserve Bank of Dallas, which removes the influence of unusually large changes in the prices of individual items in either direction; these participants observed that the trimmed mean measure had been stable at or close to 2 percent over recent months.",1996,2,0
"While labor markets were anticipated to remain tight in the near term, participants expected labor demand and supply to come into better balance over time, helping to ease upward pressure on wages and prices.",2002,1,0
"Staff Economic Outlook In the economic forecast prepared for the January FOMC meeting, the staff's projection for the growth in real gross domestic product (GDP) in the near term was revised down a bit.",2012,0,2
The Committee will regularly review the size and composition of its securities holdings in light of incoming information and is prepared to adjust those holdings as needed to best foster maximum employment and price stability.,1998,0,2
Some participants judged that a less accommodative future stance of policy would likely be warranted and that the Committee should convey a strong commitment to address elevated inflation pressures.,2006,1,1
The downside risks from the possibility that longer-term inflation expectations may have edged down or that the dollar could appreciate substantially were seen as roughly counterbalanced by the upside risk that inflation could increase more than expected in an economy that was projected to continue operating above its longer-run potential.,2011,2,1
"In its accompanying statement, the Committee indicated that, despite elevated energy prices and hurricane-related disruptions, the expansion in economic activity appeared solid.",1999,1,2
"The expansion of M2 had declined substantially since late spring, apparently in part as a result of the widening opportunity costs of holding assets in M2 stemming from higher market interest rates and possibly also from slackening growth in household incomes.",2009,1,0
"While there were no current indications that inflation might be accelerating and no policy move was called for at this time, the members saw a need for continuing vigilance.",2006,2,2
"A number of business contacts indicated that they were passing on at least a portion of these higher costs to their customers or that they planned to try to do so later this year; however, contacts were uncertain about the extent to which they could raise prices, given current market conditions and the cautious attitudes toward spending still held by households and businesses.",2014,1,1
"However, the projected step-up in real GDP growth over the second half of this year was marked down a little, partly reflecting softer news on construction.",1998,0,2
these participants noted the risk that such cautious attitudes toward hiring could slow the pace at which the unemployment rate normalized.,2014,2,0
"While participants viewed the downside risks to their forecasts of economic activity over the projection period as having diminished, their assessment of the most likely outcomes for economic activity and inflation over the projection period was not greatly changed.",2004,2,2
