true_label,original_sent,text_output
2,"For all these conceptual uncertainties and measurement problems, a specific numerical inflation target would represent an unhelpful and false precision.","NEUTRAL
The sentence does not indicate a clear stance towards either tightening or easing of monetary policy. It suggests that a specific numerical inflation target would not be beneficial due to conceptual uncertainties and measurement problems, but it does not express a preference for either tightening or easing."
1,Another factor that has contributed to the swing toward current-account surplus among the non-industrialized nations in the past few years is the sharp rise in oil prices.,"NEUTRAL
This sentence does not indicate a clear stance on monetary policy. It discusses a factor that has contributed to a swing toward current-account surplus among non-industrialized nations, which is the sharp rise in oil prices."
0,Our goal of price stability was achieved by most analysts' definition by mid-2003.,"NEUTRAL
The sentence does not indicate any specific stance towards tightening or easing of monetary policy. It simply states that the goal of price stability was achieved by most analysts' definition by mid-2003."
1,Funding of our current account deficit likely will become more difficult when home bias approaches its practical minimum.,"DOVISH
The sentence suggests that funding of the current account deficit will become more difficult when home bias approaches its practical minimum. This implies that there may be a need for easing of the monetary policy to address the potential difficulties in funding the deficit."
2,"To provide some evidence for this assertion, as well as some reasons for it, I draw your attention to a speech that Chairman Greenspan made earlier this year, entitled ""Risk and Uncertainty in Monetary Policy"" (Greenspan, 2004).","NEUTRAL
The sentence does not indicate a clear stance on tightening or easing of monetary policy. It is merely referring to a speech made by Chairman Greenspan without expressing any specific policy direction."
2,An extreme version of this view is that bubbles probably do not exist--that rational market processes always price assets at their fundamental value.,"NEUTRAL
The sentence does not indicate a clear stance towards either tightening or easing of monetary policy. It presents a view that rational market processes always price assets at their fundamental value, without explicitly suggesting any policy action."
0,"In the textbook world of Mundell-Fleming, unanticipated monetary ease leads to lower interest rates, a drop in the home currency's value, and a stimulus to net exports.","DOVISH
The sentence suggests that unanticipated monetary ease leads to lower interest rates, a drop in the home currency's value, and a stimulus to net exports. This indicates a stance of easing monetary policy, as it aims to stimulate the economy by lowering interest rates and boosting exports."
2,The presidents' reports often include anecdotal updates from businesses or other sources to provide real-time information on regional economic activity.,"NEUTRAL
The sentence does not indicate any specific stance towards tightening or easing of monetary policy. It simply describes the content of the presidents' reports, which include anecdotal updates to provide real-time information on regional economic activity."
2,"Even so, the growth rate of the ECI did not return to the levels experienced before 2008.","DOVISH
The sentence indicates that the growth rate of the ECI (Employment Cost Index) did not reach the levels experienced before 2008. This suggests that the monetary policy stance is leaning towards easing or maintaining an accommodative policy, as the growth rate has not recovered to pre-2008 levels."
0,Many of our critics tend to focus only on the inflation aspect of our mandate and ignore the employment leg of our mandate.,"DOVISH
The sentence suggests a dovish stance as it emphasizes the importance of the employment leg of the mandate, implying a willingness to prioritize job creation over inflation concerns."
1,"A considerable literature suggests that successful monetary policies should stabilize, or ""anchor,"" inflation expectations so as to prevent them from becoming a source of instability in their own right (Goodfriend, 1993; Evans and Honkapohja, 2003).","NEUTRAL
The sentence does not explicitly indicate a stance towards tightening or easing of monetary policy. It discusses the importance of stabilizing inflation expectations to prevent them from causing instability."
2,"This outcome would be entirely consistent with the new framework the Federal Reserve unanimously adopted in August 2020 and began to implement at our September 2020 Federal Open Market Committee (FOMC) meeting.2 Recent FOMC Decisions and the New Monetary Policy Framework At FOMC meetings convened since the new framework was announced last August, the Committee made important changes to our policy statement that upgraded our forward guidance about the future path of the federal funds rate and asset purchases to bring it in line with our new framework.","NEUTRAL
The sentence does not indicate any specific stance towards tightening or easing of the monetary policy. It simply explains the consistency of the outcome with the new framework adopted by the Federal Reserve."
2,"Thus, knowing where productivity growth is headed is, in many respects, equivalent to foreseeing our economic destinies.","NEUTRAL
The sentence does not indicate a specific stance towards tightening or easing of monetary policy. It discusses the importance of understanding productivity growth in relation to economic outcomes, without expressing a clear bias towards either tightening or easing."
2,"""4 Importantly, the level of uncertainty around the paths for inflation and employment are higher than normal as we navigate the unprecedented reopening of the world economy.","NEUTRAL
The sentence indicates that there is a higher level of uncertainty regarding the paths for inflation and employment due to the unprecedented reopening of the world economy. It does not explicitly suggest a tightening or easing of monetary policy, hence it can be classified as neutral."
0,"But low rates are not solely or even primarily a result of the Federal Reserve's accommodative monetary policies; they are rooted in the market's expectations of low inflation and the weakness of the economic recovery, factors weighing on rates not just in the United States but throughout the advanced economies.7 Given low real rates and low inflation, expected nominal returns should be low across all asset classes.","NEUTRAL
The sentence does not indicate a clear stance towards tightening or easing of monetary policy. It explains that low rates are not solely caused by the Federal Reserve's accommodative policies, but rather by market expectations of low inflation and the weakness of the economic recovery. It also mentions that low real rates and low inflation would result in low expected nominal returns across all asset classes."
2,"In the simplest version of his model, Bill assumed that the central bank could choose to specify its monetary policy actions in terms of a particular level of a monetary aggregate or a particular value of a short-term nominal interest rate.","NEUTRAL
The sentence does not indicate a clear stance towards tightening or easing of the monetary policy. It simply describes a model where the central bank can choose to specify its monetary policy actions in terms of a monetary aggregate or a short-term nominal interest rate."
1,"Inflation is a significant challenge for everyone, but it hits lower- and moderate-income people the hardest, since they spend a larger share of their incomes on necessities and often have less savings to fall back on.","DOVISH
The sentence indicates that inflation is a significant challenge, particularly for lower- and moderate-income individuals who are more affected due to their higher expenditure on necessities and limited savings. This suggests a concern for the impact of inflation on vulnerable groups, which aligns with a dovish stance that focuses on easing monetary policy to support economic growth and employment."
1,"With respect to inflation, the netting of the crosscurrents suggests a modest increase in inflation in 1998, albeit from a steadily downward-revised and very low rate in 1997.","DOVISH
The sentence suggests a modest increase in inflation, but it also mentions that the rate of inflation in 1997 was very low and steadily decreasing. This indicates a dovish stance, as it implies a need for easing of the monetary policy to stimulate inflation."
2,Experienced loan officers who are well acquainted with their markets can channel funds into the loans that are most likely to create wealth and growth in the local economy.,"NEUTRAL
The sentence does not indicate a clear stance towards either tightening or easing of monetary policy. It simply states that experienced loan officers can allocate funds to loans that are likely to generate wealth and growth in the local economy, without expressing a specific policy direction."
0,"In 2019, sluggish growth abroad and global developments weighed on investment, exports, and manufacturing in the United States, although there are some indications that headwinds to global growth may be beginning to abate.","DOVISH
The sentence suggests that there has been sluggish growth abroad and global developments that have negatively impacted investment, exports, and manufacturing in the United States. However, it also mentions that there are indications that the headwinds to global growth may be starting to decrease. This implies a more cautious and accommodative stance towards monetary policy, indicating a potential easing of the policy."
2,"A number of commodity price indexes have indeed risen sharply over the past couple of years, including a large jump in the past several months.","HAWKISH
The sentence indicates that commodity price indexes have risen sharply over the past couple of years, including a large jump in the past several months. This suggests inflationary pressures, which could lead to a tightening of monetary policy to control inflation."
2,If the prices are wrong -- built on the base on an incorrect view of the economy or Federal Reserve intentions -- we will prove them wrong and provide an anchor for the market to adjust to.,"DOVISH
The sentence suggests that if the prices are incorrect due to an incorrect view of the economy or Federal Reserve intentions, the speaker will take actions to prove them wrong and provide stability for the market to adjust to. This indicates a willingness to support the market and potentially ease monetary policy if necessary."
2,It is precisely because none of these preconditions hold that monetary policy is so difficult and principles are needed to guide its implementation.,"NEUTRAL
The sentence does not indicate a specific stance towards tightening or easing of monetary policy. It emphasizes the challenges and the need for principles to guide the implementation of monetary policy, without expressing a clear preference for either tightening or easing."
2,This information helps Committee members deduce how their own actions and statements are likely to affect asset prices and yields.,"NEUTRAL
The sentence does not indicate a clear stance towards either tightening or easing of the monetary policy. It simply states that the information helps Committee members understand the potential impact of their actions and statements on asset prices and yields."
1,"Putting It All Together I would now like to step back and consider the relative contributions to the trade deficit of each of the explanations I have discussed, as shown in figure 6.7 To the extent that the contributions of these shocks are reasonably well measured by the macroeconomic model simulations, the most important message I draw from them is that no single factor constitutes a dominant explanation of the deterioration in the U.S. current account balance.","NEUTRAL
The sentence does not indicate a clear stance on monetary policy. It discusses the trade deficit and the various factors contributing to it, without expressing a preference for tightening or easing of monetary policy."
2,"In a traditional growth accounting setup, these effects would show up in multifactor productivity growth.","NEUTRAL
The sentence does not indicate a specific stance towards tightening or easing of monetary policy. It simply describes the effects of certain factors on multifactor productivity growth in a traditional growth accounting setup."
2,"It is my pleasure to meet virtually with you today.1 I look forward to our conversation, but first, please allow me to offer a few remarks on the economic outlook, the Federal Reserve's monetary policy, and our new monetary policy framework.","NEUTRAL
The sentence does not provide any indication or stance towards tightening or easing of the monetary policy. It simply sets the context for the upcoming conversation without expressing any specific policy direction."
0,"I would like to address two aspects of the issue of underemployment of minorities: first, the implications of ignoring the potential that already exists and, second, the need to encourage young people to seek the types of education and training that will meet the demands of work in the twenty-first century.","NEUTRAL
The sentence does not indicate a clear stance on monetary policy. It focuses on addressing the issue of underemployment of minorities and the need for education and training, which are not directly related to monetary policy."
1,Market-based measures of inflation compensation have also picked up.,"HAWKISH
The sentence indicates that market-based measures of inflation compensation have increased, which suggests a potential tightening of monetary policy."
0,"We said that we would ""aim to achieve inflation moderately above 2 percent for some time"" to ensure that it averages 2 percent over time and that inflation expectations stay anchored.","DOVISH
The sentence suggests a dovish stance as it indicates a willingness to achieve inflation moderately above 2 percent for some time, which implies a potential easing of the monetary policy to stimulate economic growth and increase inflation."
2,"For the Monetary Policy Committee (MPC) at the Bank of England, they find heterogeneous views among voters, but no systematic differences based on whether the MPC member is an insider--that is part of the hierarchy at the Bank--or an outsider appointed for a short term just to the MPC; whether the person comes from an academic background; or whether that person has worked at the Treasury.","NEUTRAL
The sentence does not indicate any specific stance towards tightening or easing of monetary policy. It simply states that there are diverse views among voters in the Monetary Policy Committee (MPC) at the Bank of England, without any mention of a preference for tightening or easing."
1,"Longer-term inflation expectations have moved much less than actual inflation or near-term expectations, suggesting that households, businesses, and market participants also believe that current high inflation readings are likely to prove transitory and that, in any case, the Fed will keep inflation close to our 2 percent objective over time.12 5.","NEUTRAL
The sentence suggests that longer-term inflation expectations have not changed significantly and that households, businesses, and market participants believe that current high inflation readings will be temporary. It also mentions that the Fed will maintain inflation close to their 2 percent objective over time. This statement does not indicate a clear stance towards tightening or easing of monetary policy, hence it is classified as neutral."
2,Productivity and the equilibrium real interest rate.,"NEUTRAL
The sentence does not provide any clear indication of a hawkish or dovish stance. It simply mentions two economic factors, productivity and the equilibrium real interest rate, without expressing a specific policy direction."
1,"Millions of new jobs have been created in the last few years; and unemployment, now at 4.3 percent, has been at or below 5 percent for over two years.","NEUTRAL
The sentence provides factual information about the state of the job market and unemployment rate without expressing a clear stance on monetary policy."
1,"Nonetheless, the current account deficit continued to grow as a result of the surge in U.S. investment and productivity and the associated capital inflows seeking the higher U.S. rates of return.","NEUTRAL
The sentence does not indicate a clear stance on monetary policy. It simply states that the current account deficit continued to grow due to increased investment and productivity in the US, as well as capital inflows seeking higher rates of return."
0,"U.S. monetary policy responded to these global ""headwinds,"" helping stave off actual contractions of U.S. activity.","NEUTRAL
The sentence does not indicate a clear stance towards tightening or easing of monetary policy. It states that U.S. monetary policy responded to global ""headwinds"" and prevented contractions of U.S. activity, suggesting a neutral stance."
1,"With the economy at full employment and inflation far above target, we should signal that we are moving back to neutral at a fast pace based on the performance of the economy, and a 50-basis point hike would help do that.","HAWKISH
The sentence suggests a tightening of monetary policy by signaling a move back to a neutral stance at a fast pace, and proposing a 50-basis point hike to achieve that."
1,"In addition, coming to grips now with the outsized projected growth in entitlement spending in the early years of the next century could have a profound effect on current expectations of stability.","DOVISH
The sentence suggests that addressing the projected growth in entitlement spending could have a significant impact on current expectations of stability. This implies a potential need for easing of the monetary policy to support economic stability."
0,"November 08, 2021 Flexible Average Inflation Targeting and Prospects for U.S. Monetary Policy Vice Chair Richard H. Clarida At the Symposium on Monetary Policy Frameworks, The Brookings Institution, Washington, D.C. (via webcast) Share Watch Live Outlooks and Outcomes for the U.S. Economy The U.S. economy in the second quarter of this year made the transition from economic recovery to economic expansion.1 Given the catastrophic collapse in U.S. economic activity in the first half of 2020 as a result of the global pandemic and the mitigation efforts put in place to contain it, few forecasters could have expectedâ€”or even dared to hopeâ€”in the spring of last year that the recovery in gross domestic product (GDP), from the sharpest decline in activity since the Great Depression, would be either so robust or as rapid.","NEUTRAL
The sentence does not indicate a clear stance on monetary policy. It provides an overview of the U.S. economy's transition from recovery to expansion, without expressing a specific direction for monetary policy."
2,"The specific price-stability target of an inflation rate of 2 percent, as measured by the annual change in the price index for personal consumption expenditures, was announced as part of the Statement on Longer-Run Goals and Monetary Policy Strategy following the January 2012 Federal Open Market Committee (FOMC) meeting.","NEUTRAL
The sentence provides information about the specific price-stability target of an inflation rate of 2 percent, without indicating any stance towards tightening or easing of the monetary policy."
2,"Our test for this step was making ""substantial further progress"" toward our employment and inflation goals.","DOVISH
The sentence suggests a dovish stance as it mentions the goal of making ""substantial further progress"" towards employment and inflation goals, indicating a willingness to ease monetary policy to achieve these goals."
1,Such a jump could raise core inflation temporarily if it is passed through to other prices or if it contributes to increasing inflation expectations.,"DOVISH
The sentence suggests that a jump in inflation could potentially lead to an increase in core inflation temporarily. This implies that the stance is leaning towards easing the monetary policy to counteract the potential inflationary pressures."
2,"During much of the recovery, forecasters have been overly optimistic about growth but too pessimistic on job creation and the decline in the unemployment rate.","DOVISH
The sentence suggests that while forecasters have been overly optimistic about growth, they have been too pessimistic about job creation and the decline in the unemployment rate. This indicates a need for easing of the monetary policy to stimulate job creation and further reduce unemployment."
0,"November 19, 2021 Perspectives on Global Monetary Policy Coordination, Cooperation, and Correlation Vice Chair Richard H. Clarida At the ""Macroeconomic Policy and Global Economic Recovery"" 2021 Asia Economic Policy Conference, sponsored by the Federal Reserve Bank of San Francisco Center for Pacific Basin Studies, San Francisco, California (via webcast) Share Watch Live In my remarks today, I would like to offer some perspectives on global monetary policy correlation and what it canâ€”and cannotâ€”reveal about the prevalence and value of global monetary policy coordination or, in the limit, binding global monetary cooperation.1 In both the Global Financial Crisis (GFC) and the Global Pandemic Collapse (GPC), major central banks around the world responded by cutting policy rates to, and then keeping them at, their effective lower bounds (ELBs); by increasing their balance sheets through ambitious and expansive large-scale asset purchase and lending programs; and by offering forward guidanceâ€”both Delphic and Odysseanâ€”on the stance of their future monetary policies.2 As these examples make clear, we certainly do observe that national monetary policies are often correlated, and such examples are not confined to recent experience.","NEUTRAL

The sentence provides a description of past actions taken by major central banks in response to the Global Financial Crisis and the Global Pandemic Collapse. It does not express a specific stance towards tightening or easing of monetary policy."
2,"Perhaps because those asset prices are important to spending, key macroeconomic indicators, such as the unemployment rate, exhibit a similar pattern.","NEUTRAL
The sentence does not indicate a clear stance towards either tightening or easing of monetary policy. It discusses the relationship between asset prices, macroeconomic indicators, and spending without expressing a specific policy direction."
2,"Similarly, I don't think we yet fully understand the role of Year 2000 preparations in either the late 1990s investment boom or the acceleration in productivity.","NEUTRAL
The sentence does not indicate a clear stance towards either tightening or easing of monetary policy. It discusses the lack of understanding regarding the role of Year 2000 preparations in certain economic phenomena, without expressing a specific policy direction."
2,"This modal projection for the path of the unemployment rate is, according to the Atlanta Fed jobs calculator, consistent with a rebound in labor force participation to its estimated demographic trend and is also consistent with cumulative employment gains this year and next that, by the end of 2022, eliminate the 7 million ""employment gap"" relative to the previous cycle peak I mentioned earlier.5 As is the case for GDP growth and the unemployment rate, my projections for headline and core PCE (personal consumption expenditures) inflation are also similar to the paths of the SEP median of modal projections for these variables.","NEUTRAL
The sentence does not indicate a clear stance towards tightening or easing of monetary policy. It provides information about the projected path of the unemployment rate, labor force participation, and employment gains, but does not express a specific policy direction."
0,"Indeed, stock prices did not collapse in 1929 but only began to plummet when the depth of the general economic decline became apparent.","DOVISH
The sentence suggests that the economic decline was the main factor that caused stock prices to plummet, indicating a need for easing of the monetary policy to stimulate the economy."
2,"To measure productivity and standards of living we need measures of output but, to measure output, we need to be able to define products clearly and in terms of units that do not change from one period to the next.","NEUTRAL
This sentence does not indicate a specific stance towards tightening or easing of monetary policy. It discusses the need for measures of output and the importance of defining products clearly and consistently over time."
1,"As the economy approached full employment, the Federal Open Market Committee (FOMC), the monetary policymaking arm of the Federal Reserve System, was faced with the classic problem of managing the mid-cycle slowdown--that is, of setting policy to help guide the economy toward sustainable growth without inflation.","DOVISH
The sentence suggests that the FOMC was faced with the challenge of managing a mid-cycle slowdown and guiding the economy towards sustainable growth without inflation. This implies a need for easing of the monetary policy to stimulate economic activity and prevent deflationary pressures."
0,"Less uncertainty about future inflation could lower the risk premiums on nominal Treasury bonds, lowering the risk-free interest rate.","DOVISH
The sentence suggests that less uncertainty about future inflation could lead to a decrease in risk premiums on nominal Treasury bonds, which in turn would lower the risk-free interest rate. This implies a potential easing of the monetary policy as it indicates a desire to stimulate economic growth by reducing borrowing costs."
2,"In the current decade, however, the standard deviation of inflation has been relatively stable in Brazil, at around 5 percent, and it has been declining in Mexico, where it is now around 2 percent.","NEUTRAL
The sentence provides information about the standard deviation of inflation in Brazil and Mexico without indicating any specific stance towards tightening or easing of monetary policy."
1,"Such second-round effects are likely to be quite limited as long as the rise in the relative price of energy does not lead to a rise in long-run inflation expectations, as has largely been the case in the recent period (figure 1).","NEUTRAL
The sentence suggests that the second-round effects of the rise in the relative price of energy are likely to be limited, as long as it does not lead to a rise in long-run inflation expectations. This indicates a neutral stance as it does not explicitly mention tightening or easing of monetary policy."
0,"Moreover, monetary policy actions addressed at a perceived bubble in one sector may have undesirable effects on other asset prices and the economy more generally.","NEUTRAL
The sentence does not indicate a clear stance towards tightening or easing of monetary policy. It highlights the potential negative consequences of monetary policy actions on other asset prices and the overall economy, without explicitly advocating for either tightening or easing."
2,"To cite a recent study, Faust and Wright (2007) show that real-time staff forecasts of inflation reliably outperform statistical benchmarks at all horizons and that this advantage is not solely the result of the staff's expertise at estimating near-term inflation rates.","NEUTRAL
The sentence does not indicate a clear stance towards either tightening or easing of monetary policy. It simply presents a citation of a study that discusses the performance of real-time staff forecasts of inflation compared to statistical benchmarks."
2,"However, we have also found that excluding volatile food and energy prices generally gives a better sense of underlying inflation pressures that are likely to persist and dominate total inflation over time.","NEUTRAL
The sentence does not indicate a clear stance towards tightening or easing of monetary policy. It discusses the exclusion of volatile food and energy prices to better understand underlying inflation pressures, without expressing a preference for either tightening or easing."
2,"Lessons from Past Productivity Booms First, many of the technological innovations associated with past productivity booms were general purpose technologies (GPTs) with widespread applicability.","NEUTRAL
The sentence does not indicate a specific stance towards tightening or easing of monetary policy. It simply provides information about past productivity booms and the nature of the technological innovations associated with them."
2,An important element in interpreting financial market prices is the identification of the risk premiums they contain.,"NEUTRAL
The sentence does not indicate a specific stance towards tightening or easing of monetary policy. It simply states the importance of identifying risk premiums in interpreting financial market prices."
2,"Conclusion To sum up, none of us, obviously, can see the future, and instead we shall have to monitor incoming data closely for evidence of any shifts in recent productivity trends.","NEUTRAL
The sentence suggests a neutral stance as it emphasizes the need to monitor incoming data closely for any shifts in recent productivity trends, without indicating a clear preference for tightening or easing of monetary policy."
2,Mishkin and Jonas (forthcoming) describe the experiences of the three transition economies with inflation targets.,"NEUTRAL
The sentence does not indicate a clear stance on monetary policy. It simply mentions the description of experiences of transition economies with inflation targets, without expressing a preference for tightening or easing of monetary policy."
2,The Federal Reserve and ECB Framework Reviews The monetary policy framework reviews conducted by the Federal Reserve and the ECB provide another example of monetary policy correlation.,"NEUTRAL
The sentence does not indicate a specific stance towards tightening or easing of monetary policy. It simply states that the monetary policy framework reviews conducted by the Federal Reserve and the ECB provide an example of monetary policy correlation."
0,"In the real world, there are two reasons why central bankers still prize credibility, even if it cannot be shown to reduce the costs of disinflation.","NEUTRAL
This sentence does not indicate a clear stance on monetary policy. It discusses the importance of credibility for central bankers without expressing a preference for tightening or easing of the monetary policy."
2,Comparing the Theoretical Prediction to Recent Experience The swing from budget deficit to surplus has been much more dramatic than was expected when the fiscal year 1994 budget was adopted.,"NEUTRAL
This sentence does not provide any indication of the stance towards monetary policy. It simply discusses the unexpected swing from a budget deficit to surplus."
0,"On the other hand, the fact that productivity growth has remained solid in recent years increases confidence that a larger fraction of those productivity gains reflects longer-term developments and a smaller fraction reflects cyclical factors.","NEUTRAL
The sentence does not indicate a clear stance towards either tightening or easing of the monetary policy. It discusses the relationship between productivity growth and longer-term developments versus cyclical factors, without expressing a preference for either."
2,The combination of a commitment to condition liftoff on the sustained achievement of our employment and inflation objectives with yield curve caps targeted at the same horizon has the potential to work well in many circumstances.,"NEUTRAL
The sentence does not explicitly indicate a preference for either tightening or easing of the monetary policy. It discusses a potential strategy that could work well in various situations, without taking a clear stance on the direction of policy."
0,"Without the accompanying boost to productivity, our progress toward price stability might well have been marked by the social pressures that arose in many previous episodes of disinflation both here and abroad.","DOVISH
The sentence suggests that without an increase in productivity, progress towards price stability would have been accompanied by social pressures. This implies that the speaker is advocating for measures to ease the monetary policy in order to avoid such pressures."
2,"However, in the past two decades, what constitutes money has been obscured by the introduction of technologies that have facilitated the proliferation of financial products and have altered the empirical relationship between economic activity and what we define as money, and in doing so has inhibited the keying of monetary policy to the control of the measured money stock.1 Another example of ongoing structural change relates to innovations in mortgage finance.","NEUTRAL
The sentence does not indicate a clear stance on monetary policy. It discusses the changes in the definition of money and the impact of technological advancements on the relationship between economic activity and money. It also mentions the inhibition of monetary policy control over measured money stock. However, it does not explicitly suggest tightening or easing of monetary policy."
2,"Additionally, can one make any other generalizations concerning recessions that follow asset-price booms and busts and how they differ from other recessions?","NEUTRAL
The sentence does not indicate a specific stance towards tightening or easing of monetary policy. It is asking for generalizations about recessions following asset-price booms and busts compared to other recessions, without expressing a preference for any particular policy direction."
2,"Required down payments, usually about half of the home's purchase price, excluded many households from the market.","DOVISH
The sentence suggests that the required down payments, which are usually about half of the home's purchase price, have excluded many households from the market. This implies that the current monetary policy might be considered too restrictive, as it is preventing a significant number of households from participating in the housing market."
2,"""2 One useful insight into how actual inflation may affect expectations about its future path is based in the concept of ""rational inattention.","NEUTRAL
The sentence does not indicate a clear stance on monetary policy. It discusses a concept called ""rational inattention"" which is not directly related to tightening or easing of monetary policy."
2,"For example, in the mid-1970s, just when the FOMC began to specify money growth targets, econometric estimates of M1 money demand relationships began to break down, predicting faster money growth than was actually observed.","NEUTRAL
The sentence does not indicate a clear stance towards either tightening or easing of the monetary policy. It simply describes a historical event where econometric estimates of money demand relationships did not align with the actual observed money growth."
1,"In contrast, the past few cycles did not see this kind of behavior, and in each case, financial imbalances, rather than goods and services inflation, were notably elevated at the onset of the downturn.","DOVISH
The sentence suggests that in the past few cycles, financial imbalances were elevated at the onset of the downturn, rather than goods and services inflation. This implies a need for easing of the monetary policy to address the financial imbalances and stimulate economic growth."
1,"Notably, if people feel sure that inflation will remain well controlled, they will be more restrained in their wage-setting and pricing behavior, which (in something of a virtuous circle) makes it easier for the Federal Reserve to confirm their expectations by keeping inflation low.","DOVISH
The sentence suggests that if people are confident that inflation will be well controlled, they will be more cautious in their wage-setting and pricing behavior. This cautious behavior makes it easier for the Federal Reserve to maintain low inflation. This indicates a stance towards easing of the monetary policy, as the focus is on keeping inflation low."
1,"If so, GDP growth this calendar year could be the fastest since 1983.","NEUTRAL
The sentence does not indicate a specific stance towards tightening or easing of monetary policy. It simply states a possibility of fast GDP growth, without expressing a clear bias towards either hawkish or dovish policies."
2,Developments during the Second Period: 1998-2007 Research during the past ten years has been very fruitful in expanding the profession's understanding of the implications of uncertainty for the design and conduct of monetary policy.,"NEUTRAL
The sentence does not indicate a specific stance towards tightening or easing of monetary policy. It simply states that research during the past ten years has been beneficial in expanding the understanding of uncertainty's implications for the design and conduct of monetary policy."
2,"When governments resort to printing money to finance their spending, inflation rises and nominal assets lose their value.","HAWKISH
The sentence suggests that when governments resort to printing money to finance their spending, inflation rises and nominal assets lose their value. This implies a negative consequence of monetary policy, indicating a tightening stance."
2,"As students of economics, you may already know that the Federal Reserve conducts monetary policy to support a strong and stable economy in the United States.","NEUTRAL
The sentence does not indicate any specific stance towards tightening or easing of the monetary policy. It simply states that the Federal Reserve conducts monetary policy to support a strong and stable economy."
2,"The resulting uncertainty makes it difficult to predict the future path of activity, unemployment, and inflation.","NEUTRAL
The sentence does not indicate a clear stance towards either tightening or easing of monetary policy. It simply states that the resulting uncertainty makes it difficult to predict the future path of activity, unemployment, and inflation."
0,"In my baseline view, while I do believe it will likely take some time for economic activity and the labor market to fully recover from the pandemic shock, I do project right now that the economy will begin to grow and that the unemployment rate will begin to decline starting in the second half of this year.","DOVISH

The sentence suggests that the speaker expects economic activity and the labor market to take some time to recover fully from the pandemic shock. However, they also project that the economy will begin to grow and the unemployment rate will start to decline in the second half of this year. This indicates a more accommodative stance, as they anticipate a gradual improvement in the economic conditions."
0,"While deflation appears to have eased in Japan recently, it is difficult to know how much of the improvement is due to monetary policy, and, of the part due to monetary policy, how much is due to the zero-interest-rate policy and how much to quantitative easing.","DOVISH
The sentence suggests a dovish stance as it acknowledges that deflation has eased in Japan recently. However, it also highlights the uncertainty regarding the impact of monetary policy on this improvement, specifically mentioning the zero-interest-rate policy and quantitative easing. This uncertainty implies a cautious and potentially accommodative approach to monetary policy."
2,"Moreover, the variance of GDP growth markedly lessened as inflation tumbled from its double-digit high in the early 1980s.","DOVISH
The sentence indicates that inflation decreased significantly, which suggests a potential easing of monetary policy."
2,We might look to the historical experience with oil price shocks in the 1970sâ€”not a happy story.,"DOVISH
The sentence suggests a cautious and negative outlook on the historical experience with oil price shocks in the 1970s. This indicates a potential inclination towards easing monetary policy to mitigate any negative impact on the economy."
2,"Business Caution As I discussed earlier, regression analysis suggests that the robust growth in profits and the comparatively modest recovery in capital expenditures leaves a good part of the extraordinary cash buildup unexplained.","DOVISH
The sentence suggests that there is caution in the business sector due to the unexplained buildup of cash despite robust profit growth and modest recovery in capital expenditures. This indicates a need for monetary policy easing to stimulate investment and spending."
0,Financial conditions continue to pose a downside risk to the outlook for growth.,"DOVISH
The sentence suggests that financial conditions are currently posing a downside risk to the outlook for growth. This implies that the stance is leaning towards easing of the monetary policy in order to address and mitigate these risks."
2,I should note that growth itself does not cause inflation.,"NEUTRAL
The sentence does not indicate a specific stance towards tightening or easing of monetary policy. It simply states that growth itself does not cause inflation, which is a neutral statement."
1,"Furthermore, policymakers hoped that additional tools at their disposal--so-called incomes policies enforced by “jawboning,” guideposts, and price and wage controls--were ready to combat and control any resulting upcreep in inflation with minimal macroeconomic cost.","DOVISH
The sentence suggests that policymakers are prepared to use additional tools, such as ""jawboning,"" guideposts, and price and wage controls, to combat and control any increase in inflation. This indicates a willingness to ease monetary policy in order to prevent inflation from rising, which is a dovish stance."
0,"The prices of their exports are lower than they would be if market forces were given greater scope in foreign exchange markets, and they are supplying more goods and services to the rest of the world than they themselves are demanding.","DOVISH
The sentence suggests that the prices of exports are lower due to limited market forces in foreign exchange markets, indicating a need for easing of the monetary policy to stimulate demand and balance trade."
2,That central bank independence promotes lower inflation in developed countries is well-established by the economic literature.,"NEUTRAL
The sentence does not indicate a specific stance on monetary policy. It simply states a well-established fact about central bank independence and its impact on inflation in developed countries."
2,"A particular phenomenon that touches on all these issues is the movement of asset prices, especially the prices of equities and residential real estate.","NEUTRAL
The sentence does not indicate a clear stance on monetary policy. It discusses a phenomenon related to asset prices without expressing a preference for tightening or easing of the policy."
0,"So unless productivity accelerates further, its disinflationary effect should continue to erode for a time.","DOVISH
The sentence suggests that unless productivity accelerates further, the disinflationary effect will continue to erode for a time. This implies a need for further easing of the monetary policy to counteract the disinflationary effect."
1,"Central banks have adopted price stability as a key long-term objective, and they have become more transparent and systematic in their operations.","NEUTRAL
The sentence states that central banks have adopted price stability as a long-term objective and have become more transparent and systematic in their operations. This does not indicate a specific stance towards tightening or easing of monetary policy, hence it is classified as neutral."
0,The Committee took these actions to provide a somewhat more accommodative policy in response to muted inflation pressures and the risks to the outlook I mentioned earlier.,"DOVISH
The sentence suggests that the Committee has taken actions to provide a more accommodative policy, indicating a stance towards easing the monetary policy. This is supported by the mention of muted inflation pressures and the risks to the outlook."
